"Year","fishing_hours","mw_fishinghours","Fishing_category_FO","Lat","Lon"
2014,0.70411256339257,2.50308645175495,"Midwater",73.35,13.85
2015,0.0126255183679713,2.32477720243486,"Dredge",52.85,-6.05
2013,0.030885092950692,0.0100828344475156,"Otter",56.25,6.15
2015,0.0287767355757077,5.16998871401814,"Midwater",50.25,-0.05
2013,58.5256155193731,0.0000000932409182070671,"Otter",58.45,3.55
2013,0.195453193979797,0.00110702120655881,"Static",74.95,21.75
2015,8.32531671839374,2.02066566459544,"Demersal seine",52.05,-7.05
2010,0.0181220181520676,12.6360008794759,"Static",49.25,-11.45
2014,0.0677864688233667,1.47434951627578,"Static",45.35,-1.15
2013,0.0325293301198442,7.41336503017216,"Midwater",65.15,-10.95
2013,0.0063101584142276,0.357442007556201,"Static",61.95,0.95
2013,0.275454348183387,0.316329434544782,"Otter",58.25,-0.35
2013,0.859165544059519,0.480981630205469,"Otter",55.65,5.25
2012,9.1732031320254,5.60468619742675,"Midwater",70.45,20.05
2014,3.15843237979791,1.88444929944561,"Otter",76.55,21.55
2012,0.224887863845551,0.0881127191092823,"Static",51.45,-11.55
2015,0.0783639737500297,0.000581670434072239,"Otter",67.15,11.55
2009,1.38962543312237,220.921947250089,"Otter",60.55,0.55
2011,1.9892187677896,0.000100336682193031,"Otter",61.65,0.35
2013,0.0592169859998497,4.36860657379031,"Static",60.85,-42.25
2014,0.0000000000000975898638886299,0.275937933089403,"Otter",49.85,-5.95
2010,0.208501642692433,3.98762814621175,"Otter",54.25,3.65
2015,73.8871627904991,0.799859976784655,"Otter",77.05,37.05
2015,10.385810070565,0.00526153296289052,"Static",55.45,5.05
2010,0.482073636971453,9.23957500279773,"Static",50.65,-9.75
2013,0.029663118082978,1.95113680273234,"Otter",54.75,19.15
2011,42.8670467919,5.39943203104145,"Static",71.15,28.55
2013,0.163932019176824,0.135380270089761,"Otter",54.25,11.65
2015,70.5760102992391,20.0659520201237,"Otter",48.65,-6.85
2013,1.12147553820998,20.5060872416881,"Otter",62.05,1.15
2010,9.81696286318991,0.00143487144927018,"Otter",60.55,2.75
2012,2.36665530537597,5.56374269937083,"Dredge",53.85,-4.05
2015,0.395738359407316,0.812304164859095,"Beam",51.25,-5.65
2011,0.739388130620807,0.00000405139984538174,"Midwater",45.25,-2.45
2009,0.014251435185418,1.92178765997171,"Otter",56.55,0.05
2013,4.78307249753623,0.115413603145421,"Otter",51.65,-5.35
2009,1.55190181057188,2.10198268775837,"Midwater",57.35,23.65
2014,0.235417416827173,6.89911547369238,"Otter",75.75,31.95
2012,21.1023544379933,337.897941478717,"Static",70.55,19.25
2015,0.00384568899160119,0.189076291111553,"Static",66.45,9.35
2014,25.8535927578811,1.86599434590133,"Static",72.35,24.05
2014,9.91290418579336,2.27529686520578,"Static",53.55,-12.45
2014,0.473824005667977,2.05934915324272,"Static",50.75,-5.05
2014,0.0000967715689619227,1.21349338530015,"Otter",55.05,2.35
2013,0.0422636581803541,0.00669822348691821,"Static",49.15,-7.75
2013,8.0887766471456,12.3003803451235,"Otter",55.25,3.35
2014,2.32332758964523,0.683196729356214,"Otter",60.05,1.35
2011,0.0223096619373684,1.59591297450516,"Midwater",45.85,-3.15
2011,0.0248163558798351,0.36196096149019,"Midwater",58.15,4.35
2010,0.905096140490277,33.5895537835009,"Midwater",54.35,0.35
2015,14.8320230585205,110.463818366049,"Beam",54.05,7.55
2009,0.0013166126332246,13.4431697521791,"Otter",58.25,-2.85
2009,0.765884864073754,0.56933461917912,"Otter",73.85,20.45
2012,0.695770753376295,0.312658564423528,"Midwater",55.25,-9.05
2010,2.5996295387722,0.00734152019840099,"Midwater",61.75,17.55
2015,1.2232261913925,0.0000347486983227019,"Demersal seine",45.85,-1.85
2011,1.53487785370596,0.058486729213558,"Static",71.45,20.75
2015,0.0216592101055286,7.06415353280204,"Static",69.85,35.55
2013,1.28232104895385,0.266983800581516,"Static",70.35,21.65
2011,0.000240641522282316,0.0493274789024451,"Otter",60.05,3.45
2012,2.38497685990211,0.317287593887659,"Midwater",55.75,5.25
2012,0.350194272866344,0.805703356610887,"Otter",74.05,33.85
2010,0.363472846469761,0.144111238644023,"Midwater",54.75,13.55
2013,1.30190306815386,21.8735434004596,"Otter",73.85,30.05
2010,46.1299790575399,0.6688506420265,"Midwater",46.55,-4.35
2013,0.00221851689353408,0.104983155157417,"Midwater",56.55,17.25
2010,1.28759236270378,0.00109490006696283,"Otter",49.35,-0.75
2013,1.32814595300793,0.123959237552471,"Beam",55.05,5.75
2013,5.25057178357283,6.82306110220367,"Static",72.85,19.35
2012,0.105826441563523,0.000463688023791374,"Beam",54.45,8.85
2010,0.607092534339132,0.000000346299578135599,"Static",59.25,-9.75
2014,0.0908943839586919,0.360334744477409,"Static",56.95,-14.45
2013,2.5080673580351,0.526903584246516,"Static",48.85,-6.85
2012,0.00118951021856295,1.34943984489786,"Otter",48.95,-10.65
2010,0.0142513310402254,13.1191136940287,"Static",50.15,-4.25
2010,0.702977425979671,0.747698789412552,"Static",46.95,-2.35
2012,81.5462522162755,0.230327910334497,"Static",75.75,20.25
2012,8.06813881328089,0.00129252092382623,"Beam",51.85,-6.65
2010,0.0228186377494345,0.0004590415919015,"Demersal seine",53.65,4.85
2014,0.0000356927093845933,0.15610502892902,"Midwater",54.45,1.55
2013,7.28969974653812,17.4128879807309,"Static",71.05,29.65
2009,6.20613404536113,62.6983491369158,"Otter",54.05,4.25
2015,1.21733088888529,0.129318848441951,"Midwater",57.45,-0.85
2011,8.65036511406693,39.0662016852892,"Static",71.55,20.25
2015,2.58165976294655,10.5510418318054,"Static",74.65,26.35
2014,0.00000746571475290959,0.124406323546025,"Static",74.35,20.85
2010,505.070745666609,0.00472375898335341,"Static",35.95,-6.65
2012,1.73037353767571,0.00112210747783322,"Otter",53.15,-10.05
2010,0.085446172643814,0.295357609416916,"Static",53.75,3.15
2010,0.771469054757886,44.7825044919871,"Otter",52.25,-6.15
2009,2.57143830370752,214.052518973004,"Midwater",59.35,-3.45
2012,3.10224209966359,146.3764893558,"Otter",81.15,19.75
2009,0.900968999890458,0.989872842668379,"Midwater",57.95,0.85
2012,0.872244073342529,0.232704088663725,"Static",53.65,0.25
2015,7.71071513526825,6.79969341444336,"Static",45.85,-1.75
2013,0.705260930575799,0.000307730206654535,"Static",72.25,29.35
2012,15.9831055986706,74.5924080807201,"Static",51.65,-14.05
2009,0.00648841031948103,79.5524370299553,"Static",53.85,4.95
2013,0.00552144888549422,0.0784911128420683,"Otter",47.75,-6.35
2012,0.115424678361515,92.7526711625544,"Demersal seine",60.25,-2.15
2012,1.42857457272633,0.288871950818505,"Static",52.95,-12.15
2012,3.7823682687354,2.02236741186182,"Otter",58.25,2.55
2010,4.8498538727257,7.7932424742574,"Static",56.75,5.25
2011,18.884976553695,0.0549961517359919,"Midwater",59.95,21.85
2011,0.0637092515569316,11.2248689772962,"Midwater",66.15,11.85
2013,5.20816778332612,3.42408591553193,"Beam",49.85,-0.45
2012,0.00174877368083472,0.0402471218018999,"Demersal seine",50.45,1.25
2014,0.61411192451753,8.33116760722909,"Beam",49.85,-3.35
2014,11.5961805491282,1.74060240989059,"Otter",54.95,4.15
2009,0.000145760738052685,1.63564084652004,"Beam",49.75,-5.05
2012,1.02075950929598,9.76194527021286,"Static",57.45,-9.25
2015,0.0791172960319965,0.0183225003725081,"Static",71.75,33.05
2013,80.8270853548107,0.0132343522447427,"Otter",78.25,35.65
2009,0.0034672875368709,185.629457883444,"Static",59.75,-6.35
2010,4.88729687582458,0.382606597067132,"Otter",36.95,-8.25
2011,0.0276665061777229,0.114001207034185,"Static",58.65,3.55
2009,9.26453944336738,0.0283900435395009,"Otter",54.15,1.05
2015,1.38319755261146,4.08328752322095,"Midwater",72.05,8.05
2013,1.62092997690615,0.118721177506867,"Static",64.85,8.65
2009,2.26668374973917,0.000922905923919121,"Otter",76.45,19.55
2015,0.00934502350060849,0.823473719648368,"Demersal seine",60.45,1.55
2014,0.0186506511251352,337.30251703097,"Static",74.75,31.35
2013,0.000213484723576381,0.004959724351077,"Beam",52.25,2.95
2010,0.057382638177225,0.00617568355982538,"Demersal seine",54.85,2.45
2013,2.46809289464536,24.1481806835855,"Static",59.25,-5.85
2011,0.065504784335045,0.145888197671322,"Beam",45.15,-2.55
2011,6.79669122488365,0.249076890920107,"Static",47.65,-6.55
2012,1.3820311406521,165.206353531946,"Static",53.45,-13.65
2015,41.2748753293049,0.0599116984818989,"Otter",48.85,-7.35
2015,0.109437807541957,0.00847440842600676,"Midwater",60.15,-6.35
2014,0.000995302455386357,6.1544542410414,"Static",73.35,30.35
2014,50.6652723113652,5.30714658393989,"Demersal seine",60.25,0.65
2010,0.128510482268095,0.816328780569104,"Demersal seine",51.35,-8.65
2015,0.0534648860638089,0.410530068093893,"Midwater",44.95,-3.15
2010,0.738357108232227,16.5681035097609,"Static",55.25,5.35
2011,0.00130093819341024,229.958009084718,"Midwater",58.05,-6.25
2012,14.7976055164211,7.81666579683425,"Static",55.65,14.85
2009,408.504870949051,0.00280501540495356,"Static",50.85,-8.95
2011,0.189475946490131,8.49377063432022,"Otter",59.85,-0.75
2011,0.147334365705304,0.000881337566863428,"Static",60.85,-1.45
2012,0.00528454847030591,0.127953291535151,"Midwater",53.85,3.05
2013,0.62775234765128,2.4957475807978,"Otter",39.55,-9.35
2011,20.1960902299255,0.000430241386748014,"Otter",55.95,1.55
2015,21.687341569036,21.8788142347841,"Beam",49.95,-0.45
2010,2.56714979988,0.870262231788597,"Midwater",50.75,-7.35
2011,5.65969188633063,1.45178860332279,"Static",70.95,22.65
2010,196.034771968005,0.108649209006284,"Demersal seine",57.05,-0.25
2015,27.1550539797524,0.333281501875556,"Static",46.85,-5.25
2013,0.00442377890592438,2.38988563246117,"Static",64.45,8.35
2014,0.00145641745678121,0.405061046986695,"Otter",81.45,29.35
2010,7.19019973149448,2.83105816191039,"Demersal seine",58.35,-1.55
2013,0.000277712907679185,0.0000575393468941557,"Otter",43.45,-9.25
2009,10.5381317632845,0.062556141830672,"Midwater",57.05,19.25
2013,0.293560752989437,0.0665113326554006,"Otter",50.15,-11.25
2011,0.660040720050517,0.000149412332716301,"Demersal seine",50.85,-9.65
2011,0.000282319265535555,2.6465575428056,"Demersal seine",51.05,-8.85
2014,8.93441967739113,1.73630416772531,"Static",51.85,3.75
2013,1.1343221311394,0.0441534769027724,"Static",57.65,5.55
2011,0.848517323246199,0.00481831529701089,"Dredge",51.55,-6.65
2009,0.65008371478573,0.617832218504648,"Otter",57.95,0.85
2012,2.92691145487667,1.22758515233631,"Static",62.25,4.55
2012,614.758636470039,0.277482052047909,"Demersal seine",46.65,-4.85
2013,0.604514469456996,0.00953255494953241,"Demersal seine",69.05,15.35
2012,0.138256583777847,7.45880917103013,"Midwater",49.45,-5.75
2013,0.304803980761902,10.6081739777046,"Midwater",60.45,19.55
2009,5.95874999533014,0.376866120182145,"Beam",54.45,1.85
2015,0.533658956536239,31.3432571419036,"Midwater",47.65,-21.45
2015,26.1441545798763,205.494536879501,"Static",60.65,2.45
2012,0.0888149871626531,0.0351455073085791,"Other",54.75,7.05
2012,0.758007618301557,0.0896665032733607,"Static",71.35,26.45
2014,4.64774443684667,0.0125878702594548,"Otter",51.75,-7.95
2013,0.0602531855957803,58.3976203979069,"Beam",54.65,7.95
2014,0.169075494201935,1.84327837452981e-16,"Static",48.45,-5.35
2013,0.0483572009746151,0.233749995504828,"Static",67.85,11.85
2009,72.3511717808575,0.0701493063463583,"Dredge",50.15,0.75
2010,0.376909245062199,3.18712112139379,"Static",56.65,5.05
2013,2.85376034013784,1.23171584210254,"Midwater",59.05,-5.15
2013,46.0507250292756,0.0184941938487444,"Static",71.05,28.55
2015,4.72937517130474,1.65682090688789,"Static",74.85,22.05
2012,1.65464307585814,4.5969319570799,"Otter",57.95,19.75
2015,0.000810096497595053,0.603501727367207,"Otter",46.85,-2.65
2015,0.00278200423498289,5.98205738828427,"Otter",76.05,39.55
2014,0.180272525232223,2.61369684110959,"Beam",57.55,4.05
2011,0.465672654983256,23.9979634044253,"Static",58.25,-7.45
2011,17.8337942905027,3.29195555617389,"Otter",71.25,27.65
2014,0.476745515339974,7.43061356359497,"Otter",75.55,16.15
2013,0.016219083491886,6.5920931322316,"Static",76.15,27.75
2012,0.710799041703012,9.28350290412513,"Midwater",58.35,-8.25
2012,2.91968778899621,0.880631922952863,"Beam",49.45,-3.45
2014,0.229456463110677,287.833421271073,"Otter",73.65,19.45
2014,0.0706810432442228,1.39796742739818,"Otter",57.75,0.85
2011,4.73650626174327,0.0896107484928833,"Otter",76.15,28.15
2015,4.23332594216387,3.14533031819996,"Otter",58.65,10.95
2012,63.6908512197972,1.69013462791753,"Midwater",48.05,-5.35
2010,1.02694152702932,0.105228681287082,"Midwater",50.05,-1.45
2012,16.5210215942639,30.2474166431626,"Static",50.35,-2.95
2013,0.889339212167555,0.447729728689667,"Otter",70.55,17.85
2014,5.86255374234023,11.7266057817236,"Midwater",50.55,-3.15
2011,0.00546787011346801,0.156947711483458,"Midwater",68.15,12.65
2010,0.879290405656728,10.0529051918089,"Otter",51.75,-11.35
2015,41.0532359175105,157.739275717998,"Midwater",66.15,6.35
2012,7.14482818899325,1.61552108528187,"Otter",74.75,17.75
2009,41.2063956552416,4.39042812177516,"Otter",62.15,-0.45
2009,61.2772578809458,1.21041391821387,"Demersal seine",59.85,-0.25
2011,19.8775636928845,0.13926642041013,"Static",49.85,-0.95
2011,0.0621188364566965,1.70001026351348,"Beam",54.35,5.15
2012,3.68901212517797,8.97134973867084,"Static",74.55,21.25
2010,50.2892612020591,35.6670403723616,"Midwater",58.85,-7.35
2015,0.0236541461095885,8.23303577847364,"Static",52.05,-11.75
2015,0.386196829529145,30.2716879894337,"Otter",56.15,11.15
2010,29.8279324987811,0.482850655022859,"Demersal seine",54.25,2.85
2009,0.109719123566348,10.7049500373599,"Beam",53.25,2.95
2010,0.486710479361787,9.10327146833314,"Otter",57.05,-7.15
2010,1.55973976150211,290.463915786765,"Otter",61.35,1.95
2010,0.671101395730113,2.21180202691161,"Otter",58.45,-5.65
2015,0.000309689130730585,16.685152506658,"Otter",56.45,2.65
2014,0.678993004499183,0.0256654447900025,"Demersal seine",50.15,-7.55
2011,5.47032430582396,172.732792401705,"Static",58.35,3.65
2015,0.51839660792807,11.9334389922093,"Midwater",52.75,-15.95
2014,0.03936863556803,17.8499706936531,"Demersal seine",46.85,-5.15
2012,1.28980641090306,5.42888516215842,"Midwater",71.95,4.25
2014,0.156915463980362,0.183540965594651,"Otter",53.75,3.95
2009,17.2258521131843,3.398796213582,"Demersal seine",59.95,-1.15
2014,2.17412054171801,0.0281727825571082,"Beam",55.85,7.95
2015,0.0559066120042606,0.000749369812265066,"Demersal seine",57.35,-13.45
2009,0.00084047551289306,0.0144050660815648,"Otter",48.35,-5.15
2013,0.000189118538673214,0.0999719610402889,"Beam",51.75,3.55
2015,92.6491938952013,8.52195116177743,"Static",48.95,-3.35
2012,1.77353516617174,2.82550561583691,"Midwater",59.45,2.65
2010,51.7769341267683,2.28405726570866,"Static",55.65,-7.95
2014,4.77676128393867,6.83894866692471,"Otter",55.05,17.05
2015,1.09931248379896,7.43936056857359,"Otter",45.55,-2.85
2013,0.000798893717200779,2.23546017647889,"Static",57.05,6.45
2012,150.476079335613,1.73630404208713,"Midwater",56.05,-9.55
2011,0.246016404412087,8.17052717727202,"Otter",75.95,19.35
2014,4.07916888129038,4.97317936580209,"Midwater",66.25,4.25
2013,0.0487940854364742,0.169513558403825,"Static",44.95,-2.45
2013,0.184466429279852,0.875314564845193,"Otter",70.85,-9.45
2011,11.2903674499505,3.40726183572589,"Beam",56.55,7.05
2011,0.159403256920373,1.18277618229893,"Beam",50.45,1.05
2011,0.174705438734829,78.5689885434981,"Beam",54.15,7.45
2011,44.5992302041295,76.1396388667308,"Otter",60.45,2.25
2011,0.00889979943500142,11.8849617661299,"Midwater",65.25,6.15
2011,0.144938213019563,66.0288081101354,"Midwater",72.45,11.25
2012,5.38752760051681,0.493849967577571,"Otter",55.65,-1.15
2009,0.109052223086224,0.655541142814137,"Dredge",55.75,-5.55
2011,4.66556064957005,0.00000391435459536161,"Midwater",58.65,-7.15
2014,4.79418525906114,0.0346334883356941,"Midwater",61.45,17.85
2012,19.8683668765362,2.28557037567492,"Otter",48.75,-6.35
2009,0.000010323674567397,5.22990057848368,"Static",52.75,-14.65
2012,0.894886475617953,3.68671911648527,"Static",70.55,39.15
2010,0.00278119850578055,0.0315849718417978,"Midwater",59.45,21.25
2009,133.991429061091,5.64440535468042,"Midwater",54.85,-8.95
2011,0.331085783367978,20.2817187167599,"Static",39.25,-9.45
2013,7.00358541973779,38.3106792806873,"Static",69.85,17.75
2012,0.00345102002331561,0.0142788981487503,"Beam",54.95,7.55
2013,0.0168311944849613,0.0304222558031515,"Midwater",59.65,23.25
2013,0.0949988231609573,0.275598671428744,"Midwater",53.25,3.45
2012,773.238533900011,3.01066247160873,"Otter",55.55,-7.25
2012,5.28501434658622,0.0200133741360514,"Static",53.55,-11.85
2013,41.9302367818593,0.0984944037194771,"Otter",50.75,-11.95
2014,2.27257473886914,0.0219712579465387,"Otter",60.55,0.95
2013,0.00707760360453025,0.32503433958518,"Otter",61.75,1.35
2014,8.9726606731361,74.0741759976931,"Otter",54.25,2.35
2012,0.0150272769039287,2.51638553588602,"Static",71.75,24.75
2012,30.2286223538149,165.675683775782,"Midwater",58.05,0.85
2015,3.55228287063931,11.0271008639528,"Midwater",63.35,0.35
2009,1.85409960871068,0.0000140621106008109,"Otter",60.65,2.55
2014,0.0087188796736557,0.0000709583156751157,"Dredge",49.15,-2.65
2015,2.73209007497949,0.294679661424689,"Midwater",55.35,15.75
2009,4.95351885355944,161.115008326269,"Beam",49.15,-5.85
2009,0.0999370322566379,0.260727594204434,"Otter",60.05,-0.95
2012,1.07166561835077,47.0098172182929,"Demersal seine",50.75,-7.55
2013,11.8758375579132,0.0564372120751126,"Otter",37.35,-9.55
2011,0.0284564906399246,0.098166290024618,"Beam",44.75,-2.05
2009,0.0224885675152623,0.00000000000768831975934722,"Midwater",50.65,-8.05
2012,14.770341053477,0.00321298601653048,"Static",71.85,31.95
2013,4.39963890778907,2.20846188286868,"Demersal seine",50.25,0.25
2011,0.941609887922917,75.8530654326566,"Otter",52.15,-14.05
2013,0.0321456659501654,1.7914018807401e-15,"Beam",49.45,-1.85
2011,49.7122524169325,12.5884189761914,"Otter",48.95,-1.65
2012,20.2362744396971,1.4653284890127,"Otter",56.15,2.55
2012,10.3119897342233,30.3126544662846,"Static",70.75,28.25
2012,0.198227181982949,0.440846608791392,"Otter",80.55,29.95
2012,12.53221131214,0.00000000391844892742128,"Otter",39.75,-9.25
2015,16.0586964707963,0.00562829977828465,"Otter",51.65,3.35
2009,0.0000167647307958705,10.0668421546527,"Demersal seine",51.05,-6.95
2015,1.45869934799668,1.46688047882206,"Static",74.35,21.05
2015,0.0823599654992355,18.719038958359,"Otter",79.95,17.75
2012,0.0970244666652966,276.226599543714,"Otter",59.65,-14.35
2015,0.0484408945456577,129.977220586206,"Otter",74.85,20.15
2010,0.0000315304554204114,0.000027798263404854,"Otter",38.85,-9.85
2012,2.17221707110358,0.738609122411633,"Dredge",50.25,-0.65
2010,0.0522580412110528,45.4760197840422,"Otter",49.75,-3.55
2011,1.09709876200767,0.626126286133133,"Midwater",56.15,20.05
2011,0.0833961304857576,0.371224141370808,"Otter",71.55,26.35
2015,3.8664120058389,0.00000400333236967284,"Dredge",49.65,-0.95
2010,0.0145548344327511,135.650606812001,"Static",52.35,-4.65
2010,0.000000998541161111989,0.0513773374858624,"Static",47.85,-12.35
2010,0.0000573674943377262,0.629143955942945,"Otter",49.75,-4.25
2015,1.02329514506843,12.748357794459,"Static",53.35,3.95
2011,0.0000190839618981887,0.862118688876792,"Otter",75.75,19.15
2013,1.80766732866141,45.0640268908677,"Static",67.15,9.65
2009,0.73168735177917,0.543831964515315,"Static",53.25,3.95
2010,0.0000011499673186917,0.0123415447143097,"Demersal seine",54.65,12.15
2015,0.0125688423177386,0.00575200830331705,"Midwater",63.05,1.55
2013,0.421565563930037,0.355460663676249,"Midwater",57.85,18.25
2014,6.14195397303694,31.5042255452538,"Otter",56.45,2.45
2011,13.2544365227628,0.000102003641643907,"Otter",65.35,5.75
2015,0.00370883098847581,0.0487738558437487,"Static",48.85,-7.05
2009,20.9488995436164,1.58251968476722,"Static",39.05,-9.55
2011,6.00517267590053,6.3782134849284,"Otter",77.05,32.95
2012,0.00356002872750649,542.811723263276,"Midwater",58.35,-7.75
2009,1.73463276058438,2.94094233264249,"Beam",49.75,-1.45
2012,1.26896402005954,0.000138697809070964,"Otter",77.95,11.45
2009,19.1391081286704,0.633688815660754,"Static",43.85,-2.55
2014,58.9546352448545,9.68725283999825,"Static",61.05,1.35
2014,0.302233937983708,0.069484009407687,"Otter",54.45,-8.65
2010,0.0800644233755107,1.96600879803901,"Midwater",51.05,-6.65
2014,0.128684050988528,0.216505361516699,"Midwater",58.25,-9.05
2012,20.8566426975543,0.0000990823813366064,"Midwater",51.85,2.65
2014,0.000549455936969832,3.65866276201791,"Static",65.55,8.55
2010,124.631381673299,0.236390148706578,"Demersal seine",49.65,-0.65
2015,38.0744716248361,27.7539427503945,"Midwater",59.45,3.05
2015,0.806628196682442,0.0267477329350728,"Otter",71.25,21.75
2012,0.815748436793245,7.54976083774718,"Midwater",61.85,18.35
2010,0.00870089433010293,33.2477898648183,"Otter",59.35,-7.65
2012,6.61162318546296,15.0408234135034,"Beam",49.95,-1.85
2009,0.131484429070593,1.2006123857795,"Otter",54.45,-9.75
2012,5.11195573753753,0.0192727478942076,"Demersal seine",57.65,4.05
2013,15.2758540240791,5.33377921381897,"Midwater",59.95,0.15
2014,6.09435670488539,6.31143078821064,"Otter",54.05,0.25
2012,6.34031425276406,4.87962834934965,"Dredge",55.35,-6.35
2011,12.0437237830731,2.19860538083066,"Midwater",46.25,-2.05
2011,2.80035058629067,0.0270096929541956,"Midwater",50.65,-6.95
2011,11.8733071904148,0.000000867745513450148,"Demersal seine",69.95,16.65
2009,0.171778882404771,3.74631331253518,"Otter",58.85,-3.85
2015,446.259597768124,4.89473012466026,"Midwater",49.35,-20.35
2011,0.0564432044269288,3.38808355819118,"Otter",49.95,-7.55
2015,2.75617692070691,6.14891854267868,"Otter",74.05,17.05
2015,1.40050325964236,0.0247841066764253,"Midwater",53.05,3.45
2014,0.394856985816869,2.44197081454662,"Otter",58.85,-3.75
2015,5.04167777556914,0.418713022016003,"Static",39.75,-9.15
2009,5.68773891197944,4.64468815297834,"Beam",56.55,6.05
2010,0.816961983498245,0.00687833457340686,"Midwater",-43.05,-92.75
2011,7.96811564983071,1.18273902093904,"Otter",51.65,-11.55
2011,2.00481317439449,0.224234852197899,"Otter",55.45,21.05
2015,33.5680098928228,0.227322154985898,"Otter",56.55,0.65
2009,0.0142678429362632,1.33860939276522,"Static",39.65,-9.75
2014,5.41337016103769,144.377973554648,"Otter",51.75,-14.15
2013,5.90454197878352e-27,1.00882667172833,"Static",45.95,-2.85
2015,0.533869371709616,0.134417308401945,"Static",49.05,-7.05
2010,0.0822485019407948,0.094687136603528,"Otter",49.25,-1.85
2009,0.448327475494728,161.461645954232,"Midwater",45.35,-2.35
2010,0.0672071870205198,0.00824118726602789,"Midwater",48.15,-12.85
2010,475.954729081838,14.5593184702139,"Static",53.15,4.35
2013,22.4013699593966,0.095267405481673,"Midwater",56.35,-0.05
2009,0.0138999326177872,5.07174845521091,"Static",51.45,-11.35
2012,0.0920822699219793,1.25951408334339,"Otter",53.45,-5.45
2011,0.0349289153267778,0.273402122155642,"Midwater",62.25,20.85
2011,1056.19749349653,0.118284387604804,"Static",71.95,16.85
2011,0.270009240314986,0.708884504532451,"Otter",54.25,11.35
2012,1.44863241737961,37.6330426596796,"Static",53.45,-13.15
2012,1.51050639907135,0.850495357560607,"Static",55.75,12.55
2011,0.589779430491307,0.710939407900239,"Beam",53.05,4.05
2015,10.007409559278,0.164818215556546,"Midwater",59.85,20.35
2014,3.0075160552969,0.675116436195709,"Otter",50.85,-8.85
2011,2.5903101836851,0.281912937882053,"Otter",53.25,-5.35
2011,4.05979685944426,32.7434573779927,"Otter",58.55,11.15
2015,0.245397759440598,38.7238528527711,"Beam",56.65,6.15
2011,0.0317964254440025,1.81511293708004,"Midwater",51.15,-5.15
2013,1.56961282696204,0.323493464034828,"Midwater",57.95,0.25
2011,0.101023017764034,0.104171732846396,"Otter",43.75,-5.65
2012,16.3688808537834,12.7598448918962,"Midwater",57.55,-9.15
2014,1.0780282767935,1.3158111575356,"Demersal seine",50.65,0.25
2012,0.120080736199815,0.00209378988832011,"Static",49.45,-0.25
2009,1.07999608215056,4.71782674515513,"Otter",53.85,-13.25
2015,7.6994387420927,2.67948807781382,"Static",56.85,-13.35
2012,13.2191525989551,1.77878950351764,"Beam",55.95,8.05
2012,0.000788093951516724,0.208313328154512,"Midwater",59.55,1.15
2013,0.381756238348278,0.419907198334376,"Otter",67.25,11.35
2011,11.6700874966877,24.511777338989,"Static",74.85,18.95
2013,43.9775675238029,1.9712292530544,"Static",70.85,21.95
2013,0.525584191050828,4.08449848313428,"Otter",54.75,14.45
2013,0.0000148374098330837,1.16789838224903,"Otter",55.15,13.35
2015,0.269455757135077,0.00203894995006367,"Otter",55.05,13.05
2013,183.813955327843,0.508405330312948,"Static",60.55,1.25
2014,0.354887273926511,4.28782275469978,"Midwater",57.85,1.85
2010,23.2232079395591,0.000426451603707242,"Otter",56.35,5.05
2011,7.50254186642426,0.0707458080305231,"Midwater",62.55,5.85
2014,3.18233439568962,0.0523059096546139,"Otter",71.35,24.05
2015,0.00296001355790237,0.668105875985011,"Otter",55.35,5.15
2013,0.388165626784241,0.668266003492424,"Beam",54.25,1.45
2014,0.368460502643824,2.35918363336814,"Static",53.65,3.15
2012,0.278147046296688,361.332870024303,"Otter",60.45,2.85
2015,5.57757349097597,0.0249842500555962,"Otter",75.55,27.55
2009,0.00192889754657025,0.0969795284085972,"Otter",60.15,-8.25
2013,15.3000469527904,0.593934743137839,"Otter",57.05,6.05
2013,0.320104253014505,0.000437918268887894,"Otter",57.55,1.15
2011,62.9040811798792,63.4166198447387,"Otter",54.25,3.65
2012,0.301762810830086,0.239223509838723,"Otter",70.95,20.65
2012,0.0000188896766581771,19.4564274510224,"Midwater",49.45,-0.25
2014,0.0471978710092169,11.2687992873557,"Otter",53.85,3.25
2014,8.19247780445473,0.595453421280815,"Otter",51.45,-8.55
2015,0.0042084163727915,27.4396228609553,"Static",75.75,36.65
2009,0.140458780340351,1.95415625502915,"Midwater",54.55,0.35
2011,0.454827048070369,0.00888183578309259,"Midwater",50.95,-5.95
2015,0.288776373887684,0.384578386660217,"Static",74.85,27.05
2013,12.9374877801482,26.7465888588476,"Static",57.85,-14.45
2015,0.161371870402351,0.0000543928466616886,"Otter",71.55,23.65
2015,99.369261894754,3.88222718262905,"Otter",76.45,22.95
2009,18.4086851116412,0.819849239337065,"Otter",53.95,4.85
2015,11.078014844751,0.408758776319604,"Midwater",56.35,20.45
2014,0.0925216425546533,7.55973016744847,"Otter",56.75,11.95
2012,0.000918043941653214,1.2841636195428,"Otter",56.95,-13.85
2014,10.7691743807499,9.86888090291876,"Otter",57.15,-0.65
2011,2.03070278264699,0.503047063317753,"Static",55.35,15.75
2011,0.0379236751706663,78.6776290720906,"Beam",57.05,5.55
2009,0.121809237287763,0.00188739241517062,"Midwater",46.15,-3.75
2011,121.050998406661,52.4223832404927,"Static",57.65,-12.95
2010,0.579700594172238,0.189821272960459,"Otter",75.85,40.45
2015,0.67172231109696,43.2310557529645,"Otter",69.75,16.75
